병원종류,병원이름,전화번호,병원주소,월,화,수,목,금,토,일,영업시간,쉬는시간,접수마감,정기휴무
치과,W치과의원,0507-1407-2842,부산 남구 수영로 323 4층 402호 더블유치과,13:00 - 20:00,,13:00 - 20:00,13:00 - 20:00,13:00 - 20:00,정기휴무 (매주 토요일),정기휴무 (매주 일요일),"13:00 - 20:00

13:00 - 20:00
13:00 - 20:00
13:00 - 20:00
정기휴무 (매주 토요일)
정기휴무 (매주 일요일)",,,매주 토요일
소아청소년과,강동섭소아과의원,051-634-9305,부산 남구 수영로 37,"09:00 - 18:00
13:00 - 14:00 휴게시간",,"09:00 - 18:00
13:00 - 14:00 휴게시간","09:00 - 18:00
13:00 - 14:00 휴게시간","09:00 - 18:00
13:00 - 14:00 휴게시간",정기휴무 (매주 토요일),정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
정기휴무 (매주 토요일)
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 토요일
치과,다솜부부치과의원,051-626-2879,부산 남구 용호로 50,"09:30 - 18:00
12:30 - 14:00 휴게시간",,정기휴무 (매주 수요일),"09:30 - 18:00
12:30 - 14:00 휴게시간","09:30 - 18:00
12:30 - 14:00 휴게시간",09:30 - 13:00,정기휴무 (매주 일요일),"09:30 - 18:00

정기휴무 (매주 수요일)
09:30 - 18:00
09:30 - 18:00
09:30 - 13:00
정기휴무 (매주 일요일)",12:30 - 14:00 ,,매주 수요일
내과,김진규내과의원,0507-1314-7666,부산 남구 고동골로78번길 12 동일약국,09:00 - 18:30,,09:00 - 18:30,"09:00 - 18:30
접기",09:00 - 18:30,09:00 - 14:00,정기휴무 (매주 일요일),"09:00 - 18:30

09:00 - 18:30
09:00 - 18:30
09:00 - 18:30
09:00 - 14:00
정기휴무 (매주 일요일)",,,매주 일요일
요양병원,새라새요양병원,051-628-6005,부산 남구 석포로26번길 17,09:00 - 17:00,,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 12:00,정보없음,"09:00 - 17:00

09:00 - 17:00
09:00 - 17:00
09:00 - 17:00
09:00 - 12:00
정보없음",,,
치과,정다운치과의원,051-626-2882,부산 남구 황령대로319번가길 194 부산은행,"09:30 - 18:30
13:00 - 14:30 휴게시간",,"09:30 - 18:30
13:00 - 14:30 휴게시간","09:30 - 18:30
13:00 - 14:30 휴게시간","09:30 - 18:30
13:00 - 14:30 휴게시간",09:30 - 13:00,정기휴무 (매주 일요일),"09:30 - 18:30

09:30 - 18:30
09:30 - 18:30
09:30 - 18:30
09:30 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:30 ,,매주 일요일
치과,바른얼굴덕치과의원,051-623-2080,부산 남구 수영로 261 제401동 208호~209호,"10:00 - 19:00
13:00 - 14:00 휴게시간",,10:00 - 14:00,"10:00 - 20:00
13:00 - 14:00 휴게시간","10:00 - 19:00
13:00 - 14:00 휴게시간",10:00 - 14:00,정기휴무 (매주 일요일),"10:00 - 19:00

10:00 - 14:00
10:00 - 20:00
10:00 - 19:00
10:00 - 14:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
"병원,의원",대연의원,051-624-0607,부산 남구 수영로 256 혜인한의원 빌딩 2층 대연의원,"09:30 - 17:30
12:30 - 13:30 휴게시간",,"09:30 - 17:30
12:30 - 13:30 휴게시간","09:30 - 17:30
12:30 - 13:30 휴게시간","09:30 - 17:30
12:30 - 13:30 휴게시간",09:00 - 12:00,정기휴무 (매주 일요일),"09:30 - 17:30

09:30 - 17:30
09:30 - 17:30
09:30 - 17:30
09:00 - 12:00
정기휴무 (매주 일요일)",12:30 - 13:30 ,,매주 일요일
"병원,의원",가나병원,051-624-6666,부산 남구 유엔평화로 156,09:00 - 17:30,,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,정기휴무 (매주 토요일),정기휴무 (매주 일요일),"09:00 - 17:30

09:00 - 17:30
09:00 - 17:30
09:00 - 17:30
정기휴무 (매주 토요일)
정기휴무 (매주 일요일)",,,매주 토요일
비뇨의학과,동재비뇨기과의원,051-627-8825,부산 남구 용호로 144 정효경치과,"09:30 - 18:00
12:30 - 14:00 휴게시간",,"09:30 - 18:00
12:30 - 14:00 휴게시간","09:30 - 18:00
12:30 - 14:00 휴게시간","09:30 - 18:00
12:30 - 14:00 휴게시간",09:30 - 13:00,정기휴무 (매주 일요일),"09:30 - 18:00

09:30 - 18:00
09:30 - 18:00
09:30 - 18:00
09:30 - 13:00
정기휴무 (매주 일요일)",12:30 - 14:00 ,,매주 일요일
한의원,스마일365한의원,051-715-7585,부산 남구 수영로 201 2층,"09:00 - 20:00
13:00 - 14:00 휴게시간",,"09:00 - 20:00
13:00 - 14:00 휴게시간","09:00 - 20:00
13:00 - 14:00 휴게시간
접기","09:00 - 20:00
13:00 - 14:00 휴게시간",09:00 - 14:00,09:00 - 14:00,"09:00 - 20:00

09:00 - 20:00
09:00 - 20:00
09:00 - 20:00
09:00 - 14:00
09:00 - 14:00",13:00 - 14:00 ,,
내과,성찬의원,051-625-8575,부산 남구 용호로 129 두산빌딩,"09:00 - 18:00
12:40 - 14:00 휴게시간",,"09:00 - 18:00
12:40 - 14:00 휴게시간",09:00 - 12:00,"09:00 - 18:00
12:40 - 14:00 휴게시간",09:00 - 12:00,정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 12:00
09:00 - 18:00
09:00 - 12:00
정기휴무 (매주 일요일)",12:40 - 14:00 ,,매주 일요일
요양병원,용당요양병원,051-625-3001,부산 남구 신선로 429,09:00 - 18:00,,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
09:00 - 13:00
정기휴무 (매주 일요일)",,,매주 일요일
한의원,장수촌한의원,051-612-5353,부산 남구 분포로 113 엘지메트로시티,"09:00 - 18:30
12:30 - 14:00 휴게시간",,"09:00 - 18:30
12:30 - 14:00 휴게시간","09:00 - 18:30
12:30 - 14:00 휴게시간","09:00 - 18:30
12:30 - 14:00 휴게시간",09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:30

09:00 - 18:30
09:00 - 18:30
09:00 - 18:30
09:00 - 13:00
정기휴무 (매주 일요일)",12:30 - 14:00 ,,매주 일요일
이비인후과,레전드이비인후과의원,051-635-5075,부산 남구 수영로 151-1 3층,,,"09:00 - 18:30
12:30 - 14:00 휴게시간",14:00 - 18:30,"09:00 - 18:30
12:30 - 14:00 휴게시간",09:00 - 13:00,정기휴무 (매주 일요일),"

09:00 - 18:30
14:00 - 18:30
09:00 - 18:30
09:00 - 13:00
정기휴무 (매주 일요일)",,,매주 일요일
내과,최계두내과의원,051-621-0603,부산 남구 수영로 203 대연메디컬센터,"09:00 - 18:00
17:30 접수마감",,"09:00 - 18:00
17:30 접수마감","09:00 - 18:00
17:30 접수마감","09:00 - 18:00
17:30 접수마감","09:00 - 12:00
11:30 접수마감",정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
09:00 - 12:00
정기휴무 (매주 일요일)",17:30 접수마감,17:30,매주 일요일
내과,대연맑은내과의원,051-715-8277,부산 남구 수영로 233 11층,"09:00 - 18:30
12:30 - 13:30 휴게시간
18:20 접수마감",,"09:00 - 18:30
12:30 - 13:30 휴게시간
18:20 접수마감","09:00 - 18:30
12:30 - 13:30 휴게시간
18:20 접수마감
접기","09:00 - 18:30
12:30 - 13:30 휴게시간
18:20 접수마감","09:00 - 14:00
12:30 - 13:30 휴게시간
13:50 접수마감",정기휴무 (매주 일요일),"09:00 - 18:30

09:00 - 18:30
09:00 - 18:30
09:00 - 18:30
09:00 - 14:00
정기휴무 (매주 일요일)",12:30 - 13:30 ,,매주 일요일
치과,고려치과의원,0507-1407-0142,부산 남구 유엔평화로3번길 5 1층,"09:00 - 17:40
12:00 - 13:30 휴게시간",,"09:00 - 17:40
12:00 - 13:30 휴게시간","09:00 - 17:40
12:00 - 13:30 휴게시간","09:00 - 17:40
12:00 - 13:30 휴게시간",09:00 - 12:40,정기휴무 (매주 일요일),"09:00 - 17:40

09:00 - 17:40
09:00 - 17:40
09:00 - 17:40
09:00 - 12:40
정기휴무 (매주 일요일)",12:00 - 13:30 ,,매주 일요일
치과,미치과,051-628-6111,부산 남구 수영로 323,10:00 - 18:30,,14:00 - 17:00,10:00 - 18:30,10:00 - 18:30,10:00 - 13:00,정기휴무 (매주 일요일),"10:00 - 18:30

14:00 - 17:00
10:00 - 18:30
10:00 - 18:30
10:00 - 13:00
정기휴무 (매주 일요일)",,,매주 일요일
치과,우암치과의원,051-637-2875,부산 남구 우암로 148 부산은행,"09:00 - 18:00
13:00 - 14:00 휴게시간",,"09:00 - 18:00
13:00 - 14:00 휴게시간",14:00 - 20:00,"09:00 - 18:00
13:00 - 14:00 휴게시간",09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
14:00 - 20:00
09:00 - 18:00
09:00 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
정신건강의학과,대연힐정신건강의학과의원,0507-1357-9030,부산 남구 수영로 295 503호,"09:30 - 18:30
12:30 - 14:00 휴게시간",,14:00 - 18:30,"09:30 - 18:30
12:30 - 14:00 휴게시간","09:30 - 18:30
12:30 - 14:00 휴게시간",09:30 - 13:00,정기휴무 (매주 일요일),"09:30 - 18:30

14:00 - 18:30
09:30 - 18:30
09:30 - 18:30
09:30 - 13:00
정기휴무 (매주 일요일)",12:30 - 14:00 ,,매주 일요일
이비인후과,못골이비인후과의원,0507-1460-0936,부산 남구 수영로 206 2층,09:00 - 18:30,,09:00 - 18:30,09:00 - 18:30,09:00 - 18:30,"09:00 - 13:00
13:00 - 14:00 휴게시간",정기휴무 (매주 일요일),"09:00 - 18:30

09:00 - 18:30
09:00 - 18:30
09:00 - 18:30
09:00 - 13:00
정기휴무 (매주 일요일)",,,매주 일요일
한의원,청담한의원,051-627-7514,부산 남구 용호로 54 대영빌딩 4층 청담 한의원,"09:00 - 19:00
13:00 - 14:00 휴게시간
12:00, 18:00 접수마감",,"09:00 - 20:00
13:00 - 14:00 휴게시간
12:00, 19:00 접수마감","09:00 - 19:00
13:00 - 14:00 휴게시간
12:00, 18:00 접수마감","09:00 - 19:00
13:00 - 14:00 휴게시간
12:00, 18:00 접수마감","09:00 - 13:00
12:00 접수마감",정기휴무 (매주 일요일),"09:00 - 19:00

09:00 - 20:00
09:00 - 19:00
09:00 - 19:00
09:00 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,12:00,매주 일요일
"병원,의원",마디튼튼프롤러의원,051-638-7582,부산 남구 수영로 182-1,"09:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감",,"09:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감","09:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감","09:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감","09:00 - 13:00
12:30 접수마감",정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
09:00 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,12:30,매주 일요일
정신건강의학과,이수근정신건강의학과의원,051-611-5878,부산 남구 수영로 203 대연 메디칼센터,"09:30 - 18:30
13:00 - 14:00 휴게시간",,"09:30 - 18:30
13:00 - 14:00 휴게시간",14:00 - 18:30,"09:30 - 18:30
13:00 - 14:00 휴게시간",09:30 - 14:00,정기휴무 (매주 일요일),"09:30 - 18:30

09:30 - 18:30
14:00 - 18:30
09:30 - 18:30
09:30 - 14:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
한의원,생기한의원,051-635-6352,부산 남구 지게골로 46 2층 생기한의원,"09:00 - 19:00
13:00 - 14:00 휴게시간",,"09:00 - 19:00
13:00 - 14:00 휴게시간","09:00 - 19:00
13:00 - 14:00 휴게시간","09:00 - 19:00
13:00 - 14:00 휴게시간","09:00 - 17:00
13:00 - 14:00 휴게시간",정기휴무 (매주 일요일),"09:00 - 19:00

09:00 - 19:00
09:00 - 19:00
09:00 - 19:00
09:00 - 17:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
성형외과,샤론의꽃의원,051-611-7400,부산 남구 수영로 298 산암빌딩,,,,,,,,"





",,,
한의원,현창한의원,051-638-7900,부산 남구 수영로 21,"09:30 - 20:00
13:00 - 14:00 휴게시간",,09:30 - 13:00,"09:30 - 20:00
13:00 - 14:00 휴게시간
접기","09:30 - 18:30
13:00 - 14:00 휴게시간",09:30 - 13:00,정기휴무 (매주 일요일),"09:30 - 20:00

09:30 - 13:00
09:30 - 20:00
09:30 - 18:30
09:30 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
정형외과,배성범정형외과의원,051-637-8275,부산 남구 우암로 100,"09:00 - 19:00
13:00 - 14:00 휴게시간",,09:00 - 13:00,"09:00 - 19:00
13:00 - 14:00 휴게시간","09:00 - 19:00
13:00 - 14:00 휴게시간",09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 19:00

09:00 - 13:00
09:00 - 19:00
09:00 - 19:00
09:00 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
치과,미래치과의원,051-621-2804,부산 남구 용호로198번길 2,"09:30 - 18:00
13:00 - 14:30 휴게시간
17:00 접수마감","09:30 - 18:00
13:00 - 14:30 휴게시간
17:00 접수마감","09:30 - 18:00
13:00 - 14:30 휴게시간
17:00 접수마감","09:30 - 18:00
13:00 - 14:30 휴게시간
17:00 접수마감","09:30 - 18:00
13:00 - 14:30 휴게시간
17:00 접수마감","09:30 - 12:00
11:00 접수마감",정보없음,"09:30 - 18:00
09:30 - 18:00
09:30 - 18:00
09:30 - 18:00
09:30 - 18:00
09:30 - 12:00
정보없음",13:00 - 14:30 ,11:00,
정형외과,정학기정형외과의원,051-627-5900,부산 남구 수영로 206 정학기정형외과,"10:00 - 18:00
13:00 - 15:00 휴게시간",,정기휴무 (매주 수요일),"10:00 - 18:00
13:00 - 15:00 휴게시간","10:00 - 18:00
13:00 - 15:00 휴게시간",10:00 - 13:00,정기휴무 (매주 일요일),"10:00 - 18:00

정기휴무 (매주 수요일)
10:00 - 18:00
10:00 - 18:00
10:00 - 13:00
정기휴무 (매주 일요일)",13:00 - 15:00 ,,매주 수요일
한의원,오동준한의원,051-627-7577,부산 남구 못골로 49 2층,"09:00 - 19:00
13:00 - 14:00 휴게시간",,"09:00 - 19:00
13:00 - 14:00 휴게시간","09:00 - 19:00
13:00 - 14:00 휴게시간","09:00 - 19:00
13:00 - 14:00 휴게시간",09:00 - 14:00,정기휴무 (매주 일요일),"09:00 - 19:00

09:00 - 19:00
09:00 - 19:00
09:00 - 19:00
09:00 - 14:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
내과,정한호내과의원,051-611-7677,부산 남구 수영로 196 우정약국,09:00 - 18:00,,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
09:00 - 13:00
정기휴무 (매주 일요일)",,,매주 일요일
치과,모든이치과의원,051-621-2080,부산 남구 수영로 209 일동 지에닌,"09:30 - 18:30
12:30 - 14:00 휴게시간",,"09:30 - 18:30
12:30 - 14:00 휴게시간","09:30 - 18:30
12:30 - 14:00 휴게시간","09:30 - 18:30
12:30 - 14:00 휴게시간",09:30 - 12:30,정기휴무 (매주 일요일),"09:30 - 18:30

09:30 - 18:30
09:30 - 18:30
09:30 - 18:30
09:30 - 12:30
정기휴무 (매주 일요일)",12:30 - 14:00 ,,매주 일요일
한의원,소생한의원,0507-1480-1041,부산 남구 용호로 127 서현빌딩 1층 소생한의원,09:00 - 19:00,,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 19:00

09:00 - 19:00
09:00 - 19:00
09:00 - 19:00
09:00 - 13:00
정기휴무 (매주 일요일)",,,매주 일요일
치과,로덴치과의원,0507-1381-2875,부산 남구 수영로 241 10층,"09:30 - 18:30
13:00 - 14:00 휴게시간",,"09:30 - 18:30
13:00 - 14:00 휴게시간",09:30 - 13:00,"09:30 - 18:30
13:00 - 14:00 휴게시간",09:30 - 13:00,정기휴무 (매주 일요일),"09:30 - 18:30

09:30 - 18:30
09:30 - 13:00
09:30 - 18:30
09:30 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
건강검진,부산미래IFC 검진센터,051-710-2000,부산 남구 전포대로 133 국제금융단지 IFC몰 3층~4층,07:30 - 16:30,,07:30 - 16:30,07:30 - 16:30,07:30 - 16:30,07:30 - 12:30,정기휴무 (매주 일요일),"07:30 - 16:30

07:30 - 16:30
07:30 - 16:30
07:30 - 16:30
07:30 - 12:30
정기휴무 (매주 일요일)",,,매주 일요일
치과,성민치과의원,051-627-1809,부산 남구 홍곡로 360 401동 2층 206-9,"09:30 - 18:00
12:30 - 14:00 휴게시간",,"09:30 - 18:00
12:30 - 14:00 휴게시간","09:30 - 18:00
12:30 - 14:00 휴게시간","09:30 - 18:00
12:30 - 14:00 휴게시간",09:30 - 13:00,정기휴무 (매주 일요일),"09:30 - 18:00

09:30 - 18:00
09:30 - 18:00
09:30 - 18:00
09:30 - 13:00
정기휴무 (매주 일요일)",12:30 - 14:00 ,,매주 일요일
내과,비타민내과의원,0507-1305-8273,부산 남구 용호로 152 2층,"09:30 - 18:00
13:00 - 14:00 휴게시간",,"09:30 - 18:00
13:00 - 14:00 휴게시간","09:30 - 18:00
13:00 - 14:00 휴게시간","09:30 - 18:00
13:00 - 14:00 휴게시간",09:30 - 13:00,정보없음,"09:30 - 18:00

09:30 - 18:00
09:30 - 18:00
09:30 - 18:00
09:30 - 13:00
정보없음",13:00 - 14:00 ,,
치과,대연건치과의원,0507-1319-2803,부산 남구 못골로12번길 35 대동레미안센트럴시티 4층 401호~404호 (대연동),"09:30 - 18:30
13:00 - 14:00 휴게시간",,"09:30 - 18:30
13:00 - 14:00 휴게시간","09:30 - 20:30
13:00 - 14:00 휴게시간","09:30 - 18:30
13:00 - 14:00 휴게시간",09:30 - 13:30,정기휴무 (매주 일요일),"09:30 - 18:30

09:30 - 18:30
09:30 - 20:30
09:30 - 18:30
09:30 - 13:30
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
내과,이균태내과의원,051-625-3100,부산 남구 용호로 147 종합검진센타,09:00 - 18:30,,09:00 - 18:30,09:00 - 18:30,09:00 - 18:30,09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:30

09:00 - 18:30
09:00 - 18:30
09:00 - 18:30
09:00 - 13:00
정기휴무 (매주 일요일)",,,매주 일요일
치과,아이비치과의원,051-506-2875,부산 남구 석포로 128 문화약국 2층,,,09:30 - 18:00,09:30 - 18:00,09:30 - 12:30,09:30 - 13:00,정기휴무 (매주 일요일),"

09:30 - 18:00
09:30 - 18:00
09:30 - 12:30
09:30 - 13:00
정기휴무 (매주 일요일)",,,매주 일요일
치과,편안한민치과의원,0507-1485-2828,부산 남구 수영로 184 3층,"10:00 - 19:00
13:00 - 14:30 휴게시간",,"10:30 - 21:00
13:00 - 14:30 휴게시간","10:00 - 19:00
13:00 - 14:30 휴게시간","10:00 - 19:00
13:00 - 14:30 휴게시간",10:00 - 14:00,정기휴무 (매주 일요일),"10:00 - 19:00

10:30 - 21:00
10:00 - 19:00
10:00 - 19:00
10:00 - 14:00
정기휴무 (매주 일요일)",13:00 - 14:30 ,,매주 일요일
"병원,의원",영진의원,051-628-1600,부산 남구 못골로 71,"09:00 - 18:00
13:00 - 14:00 휴게시간",,09:00 - 13:00,"09:00 - 18:00
13:00 - 14:00 휴게시간","09:00 - 18:00
13:00 - 14:00 휴게시간",09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 13:00
09:00 - 18:00
09:00 - 18:00
09:00 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
내과,정문호내과의원,051-642-1847,부산 남구 석포로 67,09:00 - 18:00,,09:00 - 18:00,"09:00 - 18:00
접기",09:00 - 18:00,09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
09:00 - 13:00
정기휴무 (매주 일요일)",,,매주 일요일
치과,나원섭치과,051-625-8102,부산 남구 수영로 237,"10:00 - 18:30
13:00 - 14:20 휴게시간",,"10:00 - 18:30
13:00 - 14:20 휴게시간","10:00 - 18:30
13:00 - 14:20 휴게시간","10:00 - 18:30
13:00 - 14:20 휴게시간",10:00 - 13:00,정기휴무 (매주 일요일),"10:00 - 18:30

10:00 - 18:30
10:00 - 18:30
10:00 - 18:30
10:00 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:20 ,,매주 일요일
한의원,자윤수한의원,051-626-3834,부산 남구 오륙도로 85 오륙도에스케이뷰아파트,"10:00 - 18:00
13:00 - 14:00 휴게시간",,"10:00 - 18:00
13:00 - 14:00 휴게시간",정기휴무 (매주 목요일),"10:00 - 18:00
13:00 - 14:00 휴게시간",10:00 - 13:00,정기휴무 (매주 일요일),"10:00 - 18:00

10:00 - 18:00
정기휴무 (매주 목요일)
10:00 - 18:00
10:00 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 목요일
치과,부산미래IFC치과의원,051-717-7045,부산 남구 전포대로 133 IFC 4층 402호,,,,,,,,"





",,,
한의원,명가한의원,051-327-1075,부산 남구 수영로 220,"09:00 - 18:00
12:00 - 14:00 휴게시간",,"09:00 - 18:00
12:00 - 14:00 휴게시간","09:00 - 18:00
12:00 - 14:00 휴게시간","09:00 - 18:00
12:00 - 14:00 휴게시간",09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
09:00 - 13:00
정기휴무 (매주 일요일)",12:00 - 14:00 ,,매주 일요일
요양병원,효메디요양병원,051-624-6600,부산 남구 용호로 95 휴메디,,,,,,,,"





",,,
내과,한빛내과의원,051-645-6566,부산 남구 전포대로 69 동주빌딩,09:00 - 18:00,,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
09:00 - 13:00
정기휴무 (매주 일요일)",,,매주 일요일
치과,디엘치과의원,051-636-7528,부산 남구 유엔로 14 우암 센텀 메디컬,"09:30 - 19:00
12:30 - 14:00 휴게시간",,"09:30 - 19:00
12:30 - 14:00 휴게시간","09:30 - 21:00
12:30 - 14:00 휴게시간","09:30 - 19:00
12:30 - 14:00 휴게시간",09:30 - 15:00,정기휴무 (매주 일요일),"09:30 - 19:00

09:30 - 19:00
09:30 - 21:00
09:30 - 19:00
09:30 - 15:00
정기휴무 (매주 일요일)",12:30 - 14:00 ,,매주 일요일
한의원,김종성한의원,051-625-8275,부산 남구 못골로 74,"09:00 - 19:00
13:00 - 14:00 휴게시간",,"09:00 - 19:00
13:00 - 14:00 휴게시간","정기휴무 (매주 목요일)
접기","09:00 - 19:00
13:00 - 14:00 휴게시간",09:00 - 14:00,정기휴무 (매주 일요일),"09:00 - 19:00

09:00 - 19:00
정기휴무 (매주 목요일)
09:00 - 19:00
09:00 - 14:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 목요일
"병원,의원",조은의원,051-647-7630,부산 남구 장고개로 108 세영맨션,09:00 - 17:30,,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,09:00 - 12:30,정기휴무 (매주 일요일),"09:00 - 17:30

09:00 - 17:30
09:00 - 17:30
09:00 - 17:30
09:00 - 12:30
정기휴무 (매주 일요일)",,,매주 일요일
요양병원,임해누리의료소비자생활협동조합오륙도요양병원,051-647-7007,부산 남구 용호로 132 부산은행용호동지점,,,,,,,,"





",,,
한의원,참사랑한의원,051-647-4009,부산 남구 석포로 48 참사랑한의원,"08:30 - 18:00
13:00 - 14:00 휴게시간",,"08:30 - 18:00
13:00 - 14:00 휴게시간","08:30 - 18:00
13:00 - 14:00 휴게시간","08:30 - 18:00
13:00 - 14:00 휴게시간",08:30 - 14:00,정기휴무 (매주 일요일),"08:30 - 18:00

08:30 - 18:00
08:30 - 18:00
08:30 - 18:00
08:30 - 14:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
한의원,허균한의원,010-8587-8275,부산 남구 수영로 283 103동 1층 104호,"09:30 - 19:00
13:00 - 14:00 휴게시간",,"09:30 - 19:00
13:00 - 14:00 휴게시간","09:30 - 19:00
13:00 - 14:00 휴게시간","09:30 - 19:00
13:00 - 14:00 휴게시간",09:30 - 13:00,정기휴무 (매주 일요일),"09:30 - 19:00

09:30 - 19:00
09:30 - 19:00
09:30 - 19:00
09:30 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
외과,치항외과의원,051-628-7508,부산 남구 용호로 135 성호빌딩,"09:00 - 18:00
13:00 - 14:00 휴게시간",,"09:00 - 18:00
13:00 - 14:00 휴게시간","09:00 - 18:00
13:00 - 14:00 휴게시간","09:00 - 18:00
13:00 - 14:00 휴게시간",09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
09:00 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
내과,서달덕내과의원,051-645-7555,부산 남구 진남로 206,,,,,,,,"





",,,
한의원,동민한의원,051-611-0377,부산 남구 수영로 340,"09:30 - 18:30
13:00 - 14:00 휴게시간",,"09:30 - 18:30
13:00 - 14:00 휴게시간","09:30 - 18:30
13:00 - 14:00 휴게시간","09:30 - 18:30
13:00 - 14:00 휴게시간",09:30 - 13:00,정기휴무 (매주 일요일),"09:30 - 18:30

09:30 - 18:30
09:30 - 18:30
09:30 - 18:30
09:30 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
한의원,평일한의원,0507-1343-7802,부산 남구 못골로 51 2층,"09:00 - 18:00
13:00 - 14:00 휴게시간",,"09:00 - 18:00
13:00 - 14:00 휴게시간","09:00 - 18:00
13:00 - 14:00 휴게시간","09:00 - 18:00
13:00 - 14:00 휴게시간",09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:00

09:00 - 18:00
09:00 - 18:00
09:00 - 18:00
09:00 - 13:00
정기휴무 (매주 일요일)",13:00 - 14:00 ,,매주 일요일
내과,정해철내과의원,051-645-8300,부산 남구 수영로 17,09:00 - 18:30,,09:00 - 18:30,09:00 - 18:30,09:00 - 18:30,09:00 - 13:00,정기휴무 (매주 일요일),"09:00 - 18:30

09:00 - 18:30
09:00 - 18:30
09:00 - 18:30
09:00 - 13:00
정기휴무 (매주 일요일)",,,매주 일요일
한의원,성남한의원,051-647-7582,부산 남구 홍곡로 12 허문회치과,09:00 - 19:00,,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 15:00,정기휴무 (매주 일요일),"09:00 - 19:00

09:00 - 19:00
09:00 - 19:00
09:00 - 19:00
09:00 - 15:00
정기휴무 (매주 일요일)",,,매주 일요일
요양병원,제니스파크요양병원,051-644-7733,부산 남구 우암양달로75번길 29 한일교육센터,09:00 - 17:00,,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 12:00,정기휴무 (매주 일요일),"09:00 - 17:00

09:00 - 17:00
09:00 - 17:00
09:00 - 17:00
09:00 - 12:00
정기휴무 (매주 일요일)",,,매주 일요일
